attribute_set,categories,sku,name,meta_title,meta_description,url_key,url_path,product_country,price,weight,short_description,meta_keyword,qty,manufacturer,articul_magazin,units,packing,is_in_stock
Default,Аксесуари для дисків,0000008469,"CD-BOX-1CD Jewel прозорий","CD-BOX-1CD Jewel прозорий","CD-BOX-1CD Jewel прозорий",0000008469,0000008469.html,,10.00,,"CD-BOX-1CD Jewel прозорий",,100,,,шт,200,1
Default,Аксесуари для дисків,Z-00006388,"CD-BOX-1CD Jewel чорний","CD-BOX-1CD Jewel чорний","CD-BOX-1CD Jewel чорний",Z-00006388,Z-00006388.html,,10.00,,"CD-BOX-1CD Jewel чорний",,100,,,шт,200,1
Default,Аксесуари для дисків,0000005935,"CD-BOX-1CD Slim прозорий","CD-BOX-1CD Slim прозорий","CD-BOX-1CD Slim прозорий",0000005935,0000005935.html,,10.00,,"CD-BOX-1CD Slim прозорий",,100,,,шт,200,1
Default,Аксесуари для дисків,Z-00004681,"Конверт ПАПЕРОВИЙ 1CD","Конверт ПАПЕРОВИЙ 1CD","Конверт ПАПЕРОВИЙ 1CD",Z-00004681,Z-00004681.html,,0.80,,"Конверт ПАПЕРОВИЙ 1CD",,100,,,шт,100,1
Default,Диск CD-RW,Z-00013841,"Esperanza 700Mb bulk 10 12x","Esperanza 700Mb bulk 10 12x","Esperanza 700Mb bulk 10 12x",Z-00013841,Z-00013841.html,,13.40,,"Esperanza 700Mb bulk 10 12x",,100,ESPERANZA,,шт,10/600,1
Default,Диск CD-RW,Z-00003115,"Esperanza 700Mb bulk 50 12x","Esperanza 700Mb bulk 50 12x","Esperanza 700Mb bulk 50 12x",Z-00003115,Z-00003115.html,,13.40,,"Esperanza 700Mb bulk 50 12x",,100,ESPERANZA,,шт,50/600,1
Default,Диск CD-RW,Z-00002485,"Esperanza 700Mb slim 12x","Esperanza 700Mb slim 12x","Esperanza 700Mb slim 12x",Z-00002485,Z-00002485.html,,14.50,,"Esperanza 700Mb slim 12x",,100,ESPERANZA,,шт,10/200,1
Default,Диск CD-RW,Z-00007898,"Videx 700Mb bulk 10 10x","Videx 700Mb bulk 10 10x","Videx 700Mb bulk 10 10x",Z-00007898,Z-00007898.html,,12.90,,"Videx 700Mb bulk 10 10x",,100,VIDEX,,шт,10/600,1
Default,Диск CD-RW,Z-00002765,"Videx 700Mb bulk 50 10x","Videx 700Mb bulk 50 10x","Videx 700Mb bulk 50 10x",Z-00002765,Z-00002765.html,,12.90,,"Videx 700Mb bulk 50 10x",,100,VIDEX,,шт,50/600,1
Default,Диск CD-RW,Z-00008497,"Videx 700Mb slim 10x","Videx 700Mb slim 10x","Videx 700Mb slim 10x",Z-00008497,Z-00008497.html,,23.40,,"Videx 700Mb slim 10x",,100,VIDEX,,шт,10/200,1
Default,Диск DVD+R,Z-00014971,"Benq 4.7Gb bulk 10 16x","Benq 4.7Gb bulk 10 16x","Benq 4.7Gb bulk 10 16x",Z-00014971,Z-00014971.html,,8.15,,"Benq 4.7Gb bulk 10 16x",,100,BENQ,NN,шт,100,1
Default,Диск DVD+R,Z-00000023,"Benq 4.7Gb bulk 50 16x","Benq 4.7Gb bulk 50 16x","Benq 4.7Gb bulk 50 16x",Z-00000023,Z-00000023.html,,8.15,,"Benq 4.7Gb bulk 50 16x",,100,BENQ,NN,шт,50/600,1
Default,Диск DVD+R,0000003601,"Esperanza 4.7Gb bulk 10 16x","Esperanza 4.7Gb bulk 10 16x","Esperanza 4.7Gb bulk 10 16x",0000003601,0000003601.html,,7.25,,"Esperanza 4.7Gb bulk 10 16x",,100,ESPERANZA,,шт,100/600,1
Default,Диск DVD+R,0000003590,"Esperanza 4.7Gb bulk 50 16x","Esperanza 4.7Gb bulk 50 16x","Esperanza 4.7Gb bulk 50 16x",0000003590,0000003590.html,,7.25,,"Esperanza 4.7Gb bulk 50 16x",,100,ESPERANZA,,шт,50/600,1
Default,Диск DVD+R,0000006306,"Esperanza 4.7Gb slim 8x","Esperanza 4.7Gb slim 8x","Esperanza 4.7Gb slim 8x",0000006306,0000006306.html,,13.90,,"Esperanza 4.7Gb slim 8x",,100,ESPERANZA,,шт,1/200,1
Default,Диск DVD+R,Z-00008750,"Havit 4.7Gb bulk 50 16x","Havit 4.7Gb bulk 50 16x","Havit 4.7Gb bulk 50 16x",Z-00008750,Z-00008750.html,,6.50,,"Havit 4.7Gb bulk 50 16x",,100,HAVIT,,шт,50,1
Default,Диск DVD+R,Z-00013960,"LS-Media 4.7Gb bulk 10 16x ГЕРБЕРИ","LS-Media 4.7Gb bulk 10 16x ГЕРБЕРИ","LS-Media 4.7Gb bulk 10 16x ГЕРБЕРИ",Z-00013960,Z-00013960.html,,8.25,,"LS-Media 4.7Gb bulk 10 16x ГЕРБЕРИ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00013961,"LS-Media 4.7Gb bulk 10 16x ЛІЛІЯ","LS-Media 4.7Gb bulk 10 16x ЛІЛІЯ","LS-Media 4.7Gb bulk 10 16x ЛІЛІЯ",Z-00013961,Z-00013961.html,,8.25,,"LS-Media 4.7Gb bulk 10 16x ЛІЛІЯ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00013962,"LS-Media 4.7Gb bulk 10 16x НАРЦИСИ","LS-Media 4.7Gb bulk 10 16x НАРЦИСИ","LS-Media 4.7Gb bulk 10 16x НАРЦИСИ",Z-00013962,Z-00013962.html,,8.25,,"LS-Media 4.7Gb bulk 10 16x НАРЦИСИ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00013963,"LS-Media 4.7Gb bulk 10 16x ТЮЛЬПАНИ","LS-Media 4.7Gb bulk 10 16x ТЮЛЬПАНИ","LS-Media 4.7Gb bulk 10 16x ТЮЛЬПАНИ",Z-00013963,Z-00013963.html,,8.25,,"LS-Media 4.7Gb bulk 10 16x ТЮЛЬПАНИ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00013001,"LS-Media 4.7Gb bulk 50 16x ГЕРБЕРИ","LS-Media 4.7Gb bulk 50 16x ГЕРБЕРИ","LS-Media 4.7Gb bulk 50 16x ГЕРБЕРИ",Z-00013001,Z-00013001.html,,8.25,,"LS-Media 4.7Gb bulk 50 16x ГЕРБЕРИ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00000255,"LS-Media 4.7Gb bulk 50 16x ЛІЛІЯ","LS-Media 4.7Gb bulk 50 16x ЛІЛІЯ","LS-Media 4.7Gb bulk 50 16x ЛІЛІЯ",Z-00000255,Z-00000255.html,,8.25,,"LS-Media 4.7Gb bulk 50 16x ЛІЛІЯ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00004702,"LS-Media 4.7Gb bulk 50 16x НАРЦИСИ","LS-Media 4.7Gb bulk 50 16x НАРЦИСИ","LS-Media 4.7Gb bulk 50 16x НАРЦИСИ",Z-00004702,Z-00004702.html,,8.25,,"LS-Media 4.7Gb bulk 50 16x НАРЦИСИ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,Z-00013003,"LS-Media 4.7Gb bulk 50 16x ТЮЛЬПАНИ","LS-Media 4.7Gb bulk 50 16x ТЮЛЬПАНИ","LS-Media 4.7Gb bulk 50 16x ТЮЛЬПАНИ",Z-00013003,Z-00013003.html,,8.25,,"LS-Media 4.7Gb bulk 50 16x ТЮЛЬПАНИ",,100,LS-MEDIA,,шт,50/600,1
Default,Диск DVD+R,0000003609,"Memorex 4.7Gb cake 50 16x","Memorex 4.7Gb cake 50 16x","Memorex 4.7Gb cake 50 16x",0000003609,0000003609.html,,8.25,,"Memorex 4.7Gb cake 50 16x",,100,MEMOREX,,шт,50/500,1
Default,Диск DVD+R,Z-00003117,"Nanotex 4.7Gb bulk 10 8x","Nanotex 4.7Gb bulk 10 8x","Nanotex 4.7Gb bulk 10 8x",Z-00003117,Z-00003117.html,,6.50,,"Nanotex 4.7Gb bulk 10 8x",,100,NND,,шт,10,1
Default,Диск DVD+R,Z-00000164,"Nanotex 4.7Gb bulk 50 8x","Nanotex 4.7Gb bulk 50 8x","Nanotex 4.7Gb bulk 50 8x",Z-00000164,Z-00000164.html,,6.50,,"Nanotex 4.7Gb bulk 50 8x",,100,NND,,шт,50,1
Default,Диск DVD+R,Z-00000167,"Philips 4.7Gb bulk 50 16x","Philips 4.7Gb bulk 50 16x","Philips 4.7Gb bulk 50 16x",Z-00000167,Z-00000167.html,,8.10,,"Philips 4.7Gb bulk 50 16x",,100,PHILIPS,NN,шт,100/600,1
Default,Диск DVD+R,0000008653,"Sony 4.7Gb bulk 50 16x","Sony 4.7Gb bulk 50 16x","Sony 4.7Gb bulk 50 16x",0000008653,0000008653.html,,8.70,,"Sony 4.7Gb bulk 50 16x",,100,SONY,NN,шт,50/600,1
Default,Диск DVD+R,Z-00014827,"TDK 4.7Gb bulk 10 16x","TDK 4.7Gb bulk 10 16x","TDK 4.7Gb bulk 10 16x",Z-00014827,Z-00014827.html,,8.70,,"TDK 4.7Gb bulk 10 16x",,100,TDK,NN,шт,100/600,1
Default,Диск DVD+R,Z-00007868,"TDK 4.7Gb bulk 100 (50) 16x","TDK 4.7Gb bulk 100 (50) 16x","TDK 4.7Gb bulk 100 (50) 16x",Z-00007868,Z-00007868.html,,8.70,,"TDK 4.7Gb bulk 100 (50) 16x",,100,TDK,NN,шт,100/600,1
Default,Диск DVD+R,Z-00000071,"TDK 4.7Gb bulk 25 16x","TDK 4.7Gb bulk 25 16x","TDK 4.7Gb bulk 25 16x",Z-00000071,Z-00000071.html,,8.70,,"TDK 4.7Gb bulk 25 16x",,100,TDK,5854519,шт,25/200,1
Default,Диск DVD+R,0000008652,"TDK 4.7Gb cake 10 16x","TDK 4.7Gb cake 10 16x","TDK 4.7Gb cake 10 16x",0000008652,0000008652.html,,8.70,,"TDK 4.7Gb cake 10 16x",,100,TDK,,шт,10/200,1
Default,Диск DVD+R,Z-00002669,"Titanum 4.7Gb bulk 10 16x","Titanum 4.7Gb bulk 10 16x","Titanum 4.7Gb bulk 10 16x",Z-00002669,Z-00002669.html,,7.15,,"Titanum 4.7Gb bulk 10 16x",,100,TITANUM,,шт,10/600,1
Default,Диск DVD+R,Z-00008248,"Titanum 4.7Gb bulk 50 16x","Titanum 4.7Gb bulk 50 16x","Titanum 4.7Gb bulk 50 16x",Z-00008248,Z-00008248.html,,7.15,,"Titanum 4.7Gb bulk 50 16x",,100,TITANUM,,шт,50/600,1
Default,Диск DVD+R,Z-00007903,"Verbatim 4.7Gb bulk 50 16х","Verbatim 4.7Gb bulk 50 16х","Verbatim 4.7Gb bulk 50 16х",Z-00007903,Z-00007903.html,,9.00,,"Verbatim 4.7Gb bulk 50 16х",,100,VERBATIM,NN,шт,50/600,1
Default,Диск DVD+R,Z-00004306,"Videx 4.7Gb bulk 10 16x","Videx 4.7Gb bulk 10 16x","Videx 4.7Gb bulk 10 16x",Z-00004306,Z-00004306.html,,6.80,,"Videx 4.7Gb bulk 10 16x",,100,VIDEX,,шт,100/600,1
Default,Диск DVD+R,Z-00008664,"Videx 4.7Gb bulk 10 16x /ШКІЛЬНИЙ (дзвоник)","Videx 4.7Gb bulk 10 16x /ШКІЛЬНИЙ (дзвоник)","Videx 4.7Gb bulk 10 16x /ШКІЛЬНИЙ (дзвоник)",Z-00008664,Z-00008664.html,,7.50,,"Videx 4.7Gb bulk 10 16x /ШКІЛЬНИЙ (дзвоник)",,100,VIDEX,,шт,10/600,1
Default,Диск DVD+R,Z-00007691,"Videx 4.7Gb bulk 50 16x","Videx 4.7Gb bulk 50 16x","Videx 4.7Gb bulk 50 16x",Z-00007691,Z-00007691.html,,6.80,,"Videx 4.7Gb bulk 50 16x",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00013177,"Videx 4.7Gb bulk 50 16x /ВЕСІЛЬНИЙ (наше весілля)","Videx 4.7Gb bulk 50 16x /ВЕСІЛЬНИЙ (наше весілля)","Videx 4.7Gb bulk 50 16x /ВЕСІЛЬНИЙ (наше весілля)",Z-00013177,Z-00013177.html,,7.50,,"Videx 4.7Gb bulk 50 16x /ВЕСІЛЬНИЙ (наше весілля)",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00010345,"Videx 4.7Gb bulk 50 16x PRINTABLE","Videx 4.7Gb bulk 50 16x PRINTABLE","Videx 4.7Gb bulk 50 16x PRINTABLE",Z-00010345,Z-00010345.html,,7.60,,"Videx 4.7Gb bulk 50 16x PRINTABLE",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00008249,"Videx 4.7Gb slim 8x","Videx 4.7Gb slim 8x","Videx 4.7Gb slim 8x",Z-00008249,Z-00008249.html,,11.50,,"Videx 4.7Gb slim 8x",,100,VIDEX,,шт,10/200,1
Default,Диск DVD+R,Z-00013964,"Videx 8.5Gb bulk 50 8x DL (двошаровий)","Videx 8.5Gb bulk 50 8x DL (двошаровий)","Videx 8.5Gb bulk 50 8x DL (двошаровий)",Z-00013964,Z-00013964.html,,19.10,,"Videx 8.5Gb bulk 50 8x DL (двошаровий)",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00008668,"Videx 9.4Gb bulk 45 16x DS (двосторонній)","Videx 9.4Gb bulk 45 16x DS (двосторонній)","Videx 9.4Gb bulk 45 16x DS (двосторонній)",Z-00008668,Z-00008668.html,,13.70,,"Videx 9.4Gb bulk 45 16x DS (двосторонній)",,100,VIDEX,,шт,45/600,1
Default,Диск DVD+R,0000007048,"Videx ALLEGRO 4.7Gb bulk 50 16x","Videx ALLEGRO 4.7Gb bulk 50 16x","Videx ALLEGRO 4.7Gb bulk 50 16x",0000007048,0000007048.html,,7.40,,"Videx ALLEGRO 4.7Gb bulk 50 16x",,100,VIDEX,,шт,50,1
Default,Диск DVD+R,0000003281,"Videx FRESH 4.7Gb bulk 10 16x Вишня","Videx FRESH 4.7Gb bulk 10 16x Вишня","Videx FRESH 4.7Gb bulk 10 16x Вишня",0000003281,0000003281.html,,8.60,,"Videx FRESH 4.7Gb bulk 10 16x Вишня",,100,VIDEX,,шт,10/200,1
Default,Диск DVD+R,0000007351,"Videx FRESH 4.7Gb bulk 10 16x Гранат","Videx FRESH 4.7Gb bulk 10 16x Гранат","Videx FRESH 4.7Gb bulk 10 16x Гранат",0000007351,0000007351.html,,8.60,,"Videx FRESH 4.7Gb bulk 10 16x Гранат",,100,VIDEX,,шт,,1
Default,Диск DVD+R,Z-00003667,"Videx FRESH 4.7Gb bulk 10 16x Лимон","Videx FRESH 4.7Gb bulk 10 16x Лимон","Videx FRESH 4.7Gb bulk 10 16x Лимон",Z-00003667,Z-00003667.html,,8.60,,"Videx FRESH 4.7Gb bulk 10 16x Лимон",,100,VIDEX,,шт,10/400,1
Default,Диск DVD+R,Z-00009285,"Videx FRESH 4.7Gb bulk 50 16x Вишня","Videx FRESH 4.7Gb bulk 50 16x Вишня","Videx FRESH 4.7Gb bulk 50 16x Вишня",Z-00009285,Z-00009285.html,,8.60,,"Videx FRESH 4.7Gb bulk 50 16x Вишня",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00001806,"Videx FRESH 4.7Gb bulk 50 16x Гранат","Videx FRESH 4.7Gb bulk 50 16x Гранат","Videx FRESH 4.7Gb bulk 50 16x Гранат",Z-00001806,Z-00001806.html,,8.60,,"Videx FRESH 4.7Gb bulk 50 16x Гранат",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00009287,"Videx FRESH 4.7Gb bulk 50 16x Лимон","Videx FRESH 4.7Gb bulk 50 16x Лимон","Videx FRESH 4.7Gb bulk 50 16x Лимон",Z-00009287,Z-00009287.html,,8.60,,"Videx FRESH 4.7Gb bulk 50 16x Лимон",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00003184,"Videx MAMBA 4.7Gb bulk 10 16x","Videx MAMBA 4.7Gb bulk 10 16x","Videx MAMBA 4.7Gb bulk 10 16x",Z-00003184,Z-00003184.html,,7.40,,"Videx MAMBA 4.7Gb bulk 10 16x",,100,VIDEX,,шт,10/100,1
Default,Диск DVD+R,Z-00011133,"Videx MAMBA 4.7Gb bulk 50 16x","Videx MAMBA 4.7Gb bulk 50 16x","Videx MAMBA 4.7Gb bulk 50 16x",Z-00011133,Z-00011133.html,,7.40,,"Videx MAMBA 4.7Gb bulk 50 16x",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00008049,"Videx WORLD 4.7Gb bulk 50 8x Єгипет","Videx WORLD 4.7Gb bulk 50 8x Єгипет","Videx WORLD 4.7Gb bulk 50 8x Єгипет",Z-00008049,Z-00008049.html,,9.20,,"Videx WORLD 4.7Gb bulk 50 8x Єгипет",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00008499,"Videx WORLD 4.7Gb bulk 50 8x Колізей","Videx WORLD 4.7Gb bulk 50 8x Колізей","Videx WORLD 4.7Gb bulk 50 8x Колізей",Z-00008499,Z-00008499.html,,9.20,,"Videx WORLD 4.7Gb bulk 50 8x Колізей",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,Z-00008500,"Videx WORLD 4.7Gb bulk 50 8x Париж","Videx WORLD 4.7Gb bulk 50 8x Париж","Videx WORLD 4.7Gb bulk 50 8x Париж",Z-00008500,Z-00008500.html,,9.20,,"Videx WORLD 4.7Gb bulk 50 8x Париж",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,0000006163,"Videx WORLD 4.7Gb bulk 50 8x Сідней","Videx WORLD 4.7Gb bulk 50 8x Сідней","Videx WORLD 4.7Gb bulk 50 8x Сідней",0000006163,0000006163.html,,9.20,,"Videx WORLD 4.7Gb bulk 50 8x Сідней",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+R,0000003641,"Videx WORLD 4.7Gb bulk 50 8x Фортеця","Videx WORLD 4.7Gb bulk 50 8x Фортеця","Videx WORLD 4.7Gb bulk 50 8x Фортеця",0000003641,0000003641.html,,9.20,,"Videx WORLD 4.7Gb bulk 50 8x Фортеця",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+RW,Z-00003170,"Esperanza 4.7Gb bulk 10 4x","Esperanza 4.7Gb bulk 10 4x","Esperanza 4.7Gb bulk 10 4x",Z-00003170,Z-00003170.html,,16.60,,"Esperanza 4.7Gb bulk 10 4x",,100,ESPERANZA,,шт,5,1
Default,Диск DVD+RW,Z-00002458,"Esperanza 4.7Gb bulk 50 4x","Esperanza 4.7Gb bulk 50 4x","Esperanza 4.7Gb bulk 50 4x",Z-00002458,Z-00002458.html,,16.60,,"Esperanza 4.7Gb bulk 50 4x",,100,ESPERANZA,,шт,50/600,1
Default,Диск DVD+RW,0000007552,"Esperanza 4.7Gb slim 4x","Esperanza 4.7Gb slim 4x","Esperanza 4.7Gb slim 4x",0000007552,0000007552.html,,22.00,,"Esperanza 4.7Gb slim 4x",,100,ESPERANZA,,шт,10/100,1
Default,Диск DVD+RW,Z-00010487,"Videx 4.7Gb bulk 10 4x","Videx 4.7Gb bulk 10 4x","Videx 4.7Gb bulk 10 4x",Z-00010487,Z-00010487.html,,15.10,,"Videx 4.7Gb bulk 10 4x",,100,VIDEX,,шт,10/600,1
Default,Диск DVD+RW,Z-00007900,"Videx 4.7Gb bulk 50 4x","Videx 4.7Gb bulk 50 4x","Videx 4.7Gb bulk 50 4x",Z-00007900,Z-00007900.html,,15.10,,"Videx 4.7Gb bulk 50 4x",,100,VIDEX,,шт,50/600,1
Default,Диск DVD+RW,Z-00008498,"Videx 4.7Gb slim 4x","Videx 4.7Gb slim 4x","Videx 4.7Gb slim 4x",Z-00008498,Z-00008498.html,,21.50,,"Videx 4.7Gb slim 4x",,100,VIDEX,,шт,10/200,1
Default,Диск DVD-R,0000003851,"Esperanza 4.7Gb bulk 10 16x","Esperanza 4.7Gb bulk 10 16x","Esperanza 4.7Gb bulk 10 16x",0000003851,0000003851.html,,7.90,,"Esperanza 4.7Gb bulk 10 16x",,100,ESPERANZA,,шт,10/600,1
Default,Диск DVD-R,0000003663,"Esperanza 4.7Gb bulk 50 16x","Esperanza 4.7Gb bulk 50 16x","Esperanza 4.7Gb bulk 50 16x",0000003663,0000003663.html,,7.90,,"Esperanza 4.7Gb bulk 50 16x",,100,ESPERANZA,,шт,100/600,1
Default,Диск DVD-R,Z-00001440,"LG 4.7Gb bulk 50 16x","LG 4.7Gb bulk 50 16x","LG 4.7Gb bulk 50 16x",Z-00001440,Z-00001440.html,,9.30,,"LG 4.7Gb bulk 50 16x",,100,LG,NN,шт,100/600,1
Default,Диск DVD-R,0000007039,"TDK 4.7Gb bulk 50 16x","TDK 4.7Gb bulk 50 16x","TDK 4.7Gb bulk 50 16x",0000007039,0000007039.html,,7.80,,"TDK 4.7Gb bulk 50 16x",,100,TDK,NN,шт,100/600,1
Default,Диск DVD-R,0000007293,"Titanum 4.7Gb bulk 10 16x","Titanum 4.7Gb bulk 10 16x","Titanum 4.7Gb bulk 10 16x",0000007293,0000007293.html,,7.90,,"Titanum 4.7Gb bulk 10 16x",,100,TITANUM,,шт,,1
Default,Диск DVD-R,0000006876,"Titanum 4.7Gb bulk 50 16x","Titanum 4.7Gb bulk 50 16x","Titanum 4.7Gb bulk 50 16x",0000006876,0000006876.html,,7.90,,"Titanum 4.7Gb bulk 50 16x",,100,TITANUM,,шт,,1
Default,Диск DVD-R,Z-00010346,"Verbatim 4.7Gb bulk 50 16x","Verbatim 4.7Gb bulk 50 16x","Verbatim 4.7Gb bulk 50 16x",Z-00010346,Z-00010346.html,,6.80,,"Verbatim 4.7Gb bulk 50 16x",,100,VERBATIM,NN,шт,100/600,1
Default,Диск DVD-R,0000003750,"Videx 4.7Gb bulk 10 16x","Videx 4.7Gb bulk 10 16x","Videx 4.7Gb bulk 10 16x",0000003750,0000003750.html,,6.80,,"Videx 4.7Gb bulk 10 16x",,100,VIDEX,,шт,50/600,1
Default,Диск DVD-R,Z-00003927,"Videx 4.7Gb bulk 50 16x","Videx 4.7Gb bulk 50 16x","Videx 4.7Gb bulk 50 16x",Z-00003927,Z-00003927.html,,6.80,,"Videx 4.7Gb bulk 50 16x",,100,VIDEX,,шт,100/600,1
Default,Диск DVD-R,Z-00004313,"Videx 4.7Gb slim 8x","Videx 4.7Gb slim 8x","Videx 4.7Gb slim 8x",Z-00004313,Z-00004313.html,,11.35,,"Videx 4.7Gb slim 8x",,100,VIDEX,,шт,1/200,1
Default,Диск DVD-R,0000006717,"Videx ALLEGRO 4.7Gb bulk 50 16x","Videx ALLEGRO 4.7Gb bulk 50 16x","Videx ALLEGRO 4.7Gb bulk 50 16x",0000006717,0000006717.html,,7.40,,"Videx ALLEGRO 4.7Gb bulk 50 16x",,100,VIDEX,,шт,100/600,1
Default,Диск DVD-R,Z-00012995,"Videx MAMBA 4.7Gb bulk 10 16x","Videx MAMBA 4.7Gb bulk 10 16x","Videx MAMBA 4.7Gb bulk 10 16x",Z-00012995,Z-00012995.html,,7.40,,"Videx MAMBA 4.7Gb bulk 10 16x",,100,VIDEX,,шт,10,1
Default,Диск DVD-R,0000008545,"Videx MAMBA 4.7Gb bulk 50 16x","Videx MAMBA 4.7Gb bulk 50 16x","Videx MAMBA 4.7Gb bulk 50 16x",0000008545,0000008545.html,,7.40,,"Videx MAMBA 4.7Gb bulk 50 16x",,100,VIDEX,,шт,50,1
Default,Диск DVD-RW,Z-00008121,"Esperanza 4.7Gb bulk 10 4x","Esperanza 4.7Gb bulk 10 4x","Esperanza 4.7Gb bulk 10 4x",Z-00008121,Z-00008121.html,,16.60,,"Esperanza 4.7Gb bulk 10 4x",,100,ESPERANZA,,шт,100/600,1
Default,Диск DVD-RW,Z-00010351,"Esperanza 4.7Gb bulk 50 4x","Esperanza 4.7Gb bulk 50 4x","Esperanza 4.7Gb bulk 50 4x",Z-00010351,Z-00010351.html,,16.60,,"Esperanza 4.7Gb bulk 50 4x",,100,ESPERANZA,,шт,50/600,1
Default,Диск DVD-RW,Z-00007914,"Videx 4.7Gb bulk 10 4x","Videx 4.7Gb bulk 10 4x","Videx 4.7Gb bulk 10 4x",Z-00007914,Z-00007914.html,,15.70,,"Videx 4.7Gb bulk 10 4x",,100,VIDEX,,шт,10/600,1
Default,Диск DVD-RW,Z-00008115,"Videx 4.7Gb bulk 50 4x","Videx 4.7Gb bulk 50 4x","Videx 4.7Gb bulk 50 4x",Z-00008115,Z-00008115.html,,15.70,,"Videx 4.7Gb bulk 50 4x",,100,VIDEX,,шт,100/600,1
Default,Диск СD-R,0000003356,"Esperanza 700Mb 52x bulk 50","Esperanza 700Mb 52x bulk 50","Esperanza 700Mb 52x bulk 50",0000003356,0000003356.html,,6.35,,"Esperanza 700Mb 52x bulk 50",,100,ESPERANZA,,шт,50/600,1
Default,Диск СD-R,Z-00010350,"Esperanza 700Mb 52х bulk 10","Esperanza 700Mb 52х bulk 10","Esperanza 700Mb 52х bulk 10",Z-00010350,Z-00010350.html,,6.70,,"Esperanza 700Mb 52х bulk 10",,100,ESPERANZA,,шт,10/600,1
Default,Диск СD-R,0000003328,"Havit 700Mb 52x bulk 50","Havit 700Mb 52x bulk 50","Havit 700Mb 52x bulk 50",0000003328,0000003328.html,,6.50,,"Havit 700Mb 52x bulk 50",,100,HAVIT,,шт,50,1
Default,Диск СD-R,Z-00007908,"Nanotex 700Mb 52x bulk 10","Nanotex 700Mb 52x bulk 10","Nanotex 700Mb 52x bulk 10",Z-00007908,Z-00007908.html,,6.50,,"Nanotex 700Mb 52x bulk 10",,100,NND,,шт,10,1
Default,Диск СD-R,0000007654,"Nanotex 700Mb 52x bulk 50","Nanotex 700Mb 52x bulk 50","Nanotex 700Mb 52x bulk 50",0000007654,0000007654.html,,6.50,,"Nanotex 700Mb 52x bulk 50",,100,NND,,шт,50,1
Default,Диск СD-R,0000003528,"TDK 700Mb 52x bulk 10","TDK 700Mb 52x bulk 10","TDK 700Mb 52x bulk 10",0000003528,0000003528.html,,9.50,,"TDK 700Mb 52x bulk 10",,100,TDK,5854520,шт,10/200,1
Default,Диск СD-R,Z-00007574,"TDK 700Mb 52x bulk 50","TDK 700Mb 52x bulk 50","TDK 700Mb 52x bulk 50",Z-00007574,Z-00007574.html,,9.50,,"TDK 700Mb 52x bulk 50",,100,TDK,NN,шт,50/600,1
Default,Диск СD-R,0000003530,"TDK 700Mb 52x slim","TDK 700Mb 52x slim","TDK 700Mb 52x slim",0000003530,0000003530.html,,11.00,,"TDK 700Mb 52x slim",,100,TDK,,шт,10/120,1
Default,Диск СD-R,0000003288,"Titanum 700Mb 52x bulk 10","Titanum 700Mb 52x bulk 10","Titanum 700Mb 52x bulk 10",0000003288,0000003288.html,,6.60,,"Titanum 700Mb 52x bulk 10",,100,TITANUM,,шт,50/600,1
Default,Диск СD-R,0000003364,"Titanum 700Mb 52x bulk 50","Titanum 700Mb 52x bulk 50","Titanum 700Mb 52x bulk 50",0000003364,0000003364.html,,6.60,,"Titanum 700Mb 52x bulk 50",,100,TITANUM,,шт,50/600,1
Default,Диск СD-R,Z-00009222,"Verbatim 700Mb 52x bulk 100","Verbatim 700Mb 52x bulk 100","Verbatim 700Mb 52x bulk 100",Z-00009222,Z-00009222.html,,7.25,,"Verbatim 700Mb 52x bulk 100",,100,VERBATIM,NN,шт,50/600,1
Default,Диск СD-R,0000003560,"Verbatim 700Mb 52x Extra Protection slim","Verbatim 700Mb 52x Extra Protection slim","Verbatim 700Mb 52x Extra Protection slim",0000003560,0000003560.html,,8.00,,"Verbatim 700Mb 52x Extra Protection slim",,100,VERBATIM,43415,шт,1/200,1
